age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_binned,conditioned_on,capital-gain_binned,hours-per-week_binned,education-num_binned,capital-loss_binned
25,Private,117350,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,3550,1,30,Taiwan,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
23,Federal-gov,265215,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Female,1,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
24,Private,78828,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,10,1,50,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
44,Self-emp-inc,39963,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,23,0,43,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
49,Private,205305,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,55,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
49,Private,244012,Assoc-acdm,13,Married-civ-spouse,Sales,Husband,White,Male,-9,0,40,Canada,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
23,Private,183632,Assoc-acdm,13,Never-married,Exec-managerial,Not-in-family,White,Male,-24,1,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
21,Local-gov,197946,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,-31,0,30,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
45,Federal-gov,91883,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,-5,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
46,Private,178040,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,-10,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
24,?,31490,Bachelors,13,Never-married,?,Not-in-family,White,Female,-23,-1,30,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
42,State-gov,171069,Assoc-acdm,13,Married-civ-spouse,Tech-support,Wife,Other,Female,5,-1,40,Nicaragua,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
22,Private,243344,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,9,-1,57,Taiwan,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
42,Private,177299,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-12,0,40,Hong,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
22,Private,112298,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-8,0,44,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
25,State-gov,58920,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,-4,0,30,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
47,Private,75545,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,14559,0,40,Germany,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
41,Local-gov,68518,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,10,-1,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
24,Private,29422,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,-16,0,50,Cuba,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
46,Self-emp-inc,95377,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,-1,43,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
53,Self-emp-not-inc,271234,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-29,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
22,Private,186249,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Male,-47,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
26,Private,91311,Some-college,13,Never-married,Prof-specialty,Own-child,White,Male,-19,1,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
45,Private,261926,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,3,0,44,Hungary,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
30,Private,89756,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
38,Private,92934,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,-13,1,21,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
39,Private,51700,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,-12,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
41,Private,369479,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,-5,-1,44,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
41,Private,246395,HS-grad,13,Married-civ-spouse,Tech-support,Husband,White,Male,-13,0,49,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
23,Private,115759,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,14,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
29,State-gov,177109,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,12,-1,43,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
29,Private,235444,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-17,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
35,Local-gov,41646,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-7,0,40,India,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
37,Self-emp-inc,118972,Assoc-acdm,13,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,-8,1,56,Greece,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
49,Private,293521,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-20,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
46,Self-emp-not-inc,132375,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-39,0,66,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
54,?,263738,Assoc-acdm,13,Married-civ-spouse,?,Husband,White,Male,-9,0,36,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
24,Private,306969,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,-13,0,21,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
30,?,147982,Assoc-voc,13,Never-married,?,Not-in-family,White,Female,-20,0,35,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
37,Without-pay,106923,Assoc-acdm,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,4035,-1,35,Haiti,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
46,Self-emp-not-inc,74461,Assoc-acdm,13,Married-civ-spouse,Transport-moving,Husband,White,Male,3232,0,57,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
51,Private,282246,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11,0,43,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
24,Private,284123,Assoc-acdm,13,Never-married,Adm-clerical,Not-in-family,Other,Female,8,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
52,Private,111953,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,-1,0,40,Vietnam,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
42,Private,127368,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
45,Private,137637,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,7425,-2,40,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
39,Self-emp-inc,124611,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,15080,1881,85,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
44,Private,458734,Assoc-acdm,13,Never-married,Adm-clerical,Other-relative,White,Male,-38,1,40,Dominican-Republic,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
28,?,205457,Bachelors,13,Married-spouse-absent,?,Own-child,White,Female,-7,-1,30,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
36,Local-gov,378611,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,Black,Male,-8,-1,40,Haiti,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
26,Private,236680,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,-27,-1,40,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
51,Private,290384,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,13,0,43,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
25,Private,184703,Bachelors,13,Never-married,Adm-clerical,Own-child,Other,Female,-25,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
50,Private,240208,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,17,0,58,Philippines,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
26,Private,148803,Assoc-acdm,13,Never-married,Prof-specialty,Unmarried,White,Male,-6,0,40,Mexico,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
36,Private,87893,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,-6,0,40,Philippines,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
41,Private,166356,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,18,-1,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
38,Private,271520,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,4,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
27,Private,139899,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-40,1,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
26,Private,182663,Assoc-acdm,13,Never-married,Adm-clerical,Not-in-family,White,Female,-18,0,30,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
26,Private,215340,Bachelors,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,4,1,45,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
27,Private,75483,Assoc-acdm,13,Never-married,Adm-clerical,Unmarried,White,Female,-1,-1,43,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
41,Private,115526,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,6,0,35,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
37,Private,336853,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,25,-1,43,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
43,Self-emp-not-inc,289930,Assoc-acdm,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-30,-1,59,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
26,Federal-gov,293596,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,-11,0,40,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
20,Private,193689,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,22,1,30,Canada,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
38,?,137822,Bachelors,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,-17,1,35,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
68,Private,115841,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,-4,-1,34,Philippines,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
22,Private,127264,9th,13,Never-married,Other-service,Other-relative,White,Male,-15,0,44,Canada,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
23,Private,158607,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,9,-1,50,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
26,Private,77934,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,1,0,44,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
26,Private,256137,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,-1,30,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
38,Private,92609,Bachelors,13,Never-married,Craft-repair,Other-relative,White,Male,21,0,29,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
51,Private,104776,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,30,-1,34,El-Salvador,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
22,Private,39576,Assoc-acdm,13,Never-married,Adm-clerical,Own-child,White,Female,3851,-1,29,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
38,Private,25510,Bachelors,13,Married-spouse-absent,Sales,Own-child,White,Male,-25,1,30,Guatemala,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
25,Private,312706,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,10,-1,40,South,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
33,Federal-gov,213126,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,7359,0,50,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
37,Federal-gov,495068,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-2,0,44,United-States,>50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
37,Self-emp-not-inc,247014,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-2,0,35,United-States,<=50K,,"education-num_binned=(12.0, 13.0]",,,"(12.0, 13.0]",
37,Private,326947,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,-17,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
24,Private,139990,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,-31,0,22,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
50,Private,260324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-33,1,55,United-States,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
41,?,84431,HS-grad,9,Married-spouse-absent,?,Not-in-family,White,Female,-7,1754,21,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
30,Private,385001,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-14,-1,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
48,Federal-gov,23262,HS-grad,9,Divorced,Other-service,Unmarried,Black,Male,-25,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
47,Private,292723,HS-grad,9,Divorced,Machine-op-inspct,Wife,White,Male,-12,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
52,Self-emp-not-inc,248588,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,-26,0,49,Ireland,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
21,Private,523940,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,-7,0,23,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
49,Private,68612,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-13,0,40,United-States,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
43,Private,197455,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-28,-1,40,United-States,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
42,Private,166127,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,-12,0,40,United-States,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
48,Private,167287,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,-21,-1,40,Philippines,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
22,Private,333231,HS-grad,9,Married-spouse-absent,Other-service,Own-child,White,Male,-3,0,21,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
37,Private,129365,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,-14,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
38,Private,229079,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,-35,0,37,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
62,Private,121128,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-1,-1,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
45,Self-emp-not-inc,88476,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,-8,0,34,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
29,Private,190370,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,-15,1,40,Hungary,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
58,Self-emp-not-inc,71793,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,-27,0,50,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
52,Private,74400,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-16,0,40,Greece,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
55,Private,120654,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,-18,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
38,Private,163926,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,-1,-1,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
23,Private,250782,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,-43,0,23,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
26,Private,166380,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Male,-15,0,36,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
46,Private,224244,7th-8th,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,-28,0,40,Philippines,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
53,Private,317941,HS-grad,9,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,-19,0,18,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
40,Private,278295,HS-grad,9,Separated,Transport-moving,Own-child,White,Male,-62,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
27,Private,286820,Bachelors,9,Never-married,Other-service,Own-child,White,Male,-33,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
22,Private,364838,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,-22,0,19,?,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
21,Private,254276,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,-11,-1,19,France,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
43,Private,257108,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-35,0,65,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
28,Self-emp-inc,382563,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-5,0,50,Italy,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
56,Private,384573,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,22,0,20,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
41,Private,48164,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,-1,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
51,Federal-gov,24225,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,-17,0,57,United-States,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
19,Private,121300,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,-40,0,31,Poland,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
56,Self-emp-inc,192113,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,0,40,United-States,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
64,Without-pay,152044,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,7329,-1,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
21,Private,331475,HS-grad,9,Never-married,Other-service,Own-child,White,Female,-19,1,30,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
20,Private,217349,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,-26,0,21,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
47,Private,136628,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,-3,0,69,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
42,Local-gov,260458,HS-grad,9,Separated,Other-service,Unmarried,Black,Male,-24,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
35,Private,46533,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,2890,0,46,Puerto-Rico,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
24,Private,355486,10th,9,Never-married,Adm-clerical,Own-child,White,Male,-3,-1,20,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
46,Private,143276,HS-grad,9,Married-AF-spouse,Other-service,Wife,White,Female,-33,1,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
21,Private,308623,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,-8,0,30,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
25,?,158379,HS-grad,9,Never-married,?,Own-child,White,Male,2924,1,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
43,Private,234857,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-22,0,54,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
27,Private,176682,Bachelors,9,Never-married,Sales,Not-in-family,White,Male,-3,-1,35,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
52,Private,286378,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,-17,0,40,United-States,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
46,Private,377521,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,-16,0,34,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
45,Self-emp-not-inc,254696,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,-27,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
25,Private,171057,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-13,0,58,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
38,Private,115947,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,30,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
47,Private,142688,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,-25,0,57,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
47,Private,148627,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-51,0,40,Canada,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
38,Private,317030,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-8,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
45,Self-emp-inc,184070,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-8,-2,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
19,Private,48711,HS-grad,9,Separated,Transport-moving,Own-child,White,Male,0,0,20,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
63,Private,126753,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-12,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
59,Private,151297,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-37,0,40,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
47,Private,266591,HS-grad,9,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,-11,0,40,Yugoslavia,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
58,Self-emp-not-inc,119700,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,-4,0,58,United-States,<=50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
59,Private,153271,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,14821,0,40,United-States,>50K,,"education-num_binned=(8.0, 9.0]",,,"(8.0, 9.0]",
